661-3221	0.04644433860829489
2483-2790	0.7818211682167447
1087-2616	0.02537462829757349
656-831	0.13238102845473945
1294-1778	0.0474022519848731
3249-3789	0.08521773778434788
914-3116	0.038959399638207465
597-1973	0.0823245000565945
915-3359	0.08892978947921427
392-1206	0.05039264435419901
654-1429	0.6090676008505979
2056-2941	0.032575029378999164
984-3089	0.13734585599905882
5-710	0.032768601490457044
1608-2790	0.9261191408577312
2100-3841	0.06868166101384353
2859-3558	0.014708019625770874
2056-2185	0.014321527212118573
822-2414	0.056569835985125654
915-2800	0.09933238436181815
1231-3580	0.010003101331436226
2143-3903	0.0672073249312702
3081-3927	0.05385417083879754
1707-2688	0.05242131741725903
1907-2800	0.09812643777433257
197-1052	0.10598545148355976
831-1907	0.0642357605174648
3080-3252	0.06906553048558241
420-3095	0.12515627255093248
1303-3166	0.18596854328333343
1927-3618	0.036092556431280086
769-908	0.030483780768317943
1377-2186	0.06343798614950666
1931-2920	0.022353542799479695
586-897	0.05408605995598318
222-1413	0.032131323021515265
132-2911	0.08672155365491599
606-1516	0.11938386240711919
41-2132	0.060509628479178595
707-3460	0.06118100753925604
378-3682	0.0271454765920344
2830-2893	0.11281971938929232
515-3186	0.17164153432945717
1542-2878	0.01515866261793005
3075-3663	0.06754946331350861
1034-3095	0.6213976322706835
565-2610	0.02716893749890595
225-464	0.1353105709539952
1392-2800	0.11288559241979665
597-1234	0.04255926895468397
364-3344	0.11528333399332778
1107-2488	0.047288678399135795
2941-3075	0.1659059559161612
919-1366	0.11033926534396661
2486-3903	0.06436962459496531
3171-3608	0.07737065328709562
2893-3024	0.012432462442453163
585-2294	0.04670550725656456
831-1240	0.07528908445275577
1847-2531	0.09022617749486479
3472-3509	0.1758065944749322
95-2698	0.08469596638527156
1544-3857	0.03331794203739705
132-1778	0.040547164095085124
2237-3257	0.08751566398155895
556-1972	0.05841167531329044
165-2483	0.6433348807907426
3678-3950	0.14641227816553762
656-2138	0.26741731980758776
1886-2516	0.06689583190460613
1223-3619	0.05812929437588694
38-39	0.26682586319516693
257-1259	0.07990278277780616
250-2138	0.04773237643223447
2382-2958	0.019374088226603615
2971-3618	0.048744705068387406
1530-1863	0.020872713294391013
565-3781	0.02708621016703458
3009-3358	0.017557134271531664
2085-3678	0.10319815386338177
218-831	0.11635407949645653
1392-3359	0.10106363633195639
2053-2287	0.03884223330836585
392-1657	0.043773062139079964
925-1107	0.04571941826812523
2211-2814	0.07744047261225426
2185-3075	0.07294012338904139
1941-3780	0.16424583038749535
5-2792	0.0211419752762009
95-2526	0.06396875895548307
1811-3467	0.02444454163198555
915-1450	0.16983402703414396
870-3867	0.03104432420160509
656-3551	0.08564704513594501
535-1744	0.15332153949337934
392-775	0.05132609931447719
991-2488	0.039523326022593966
3244-3856	0.056204619874741776
98-756	0.11376160295375314
3081-3198	0.05958151725475939
976-1152	0.14385199910485993
2801-3384	0.15118384402175847
1744-1792	0.09412757845502166
1927-2439	0.06638438130347046
894-1896	0.20220931357966257
2138-3639	0.030215046395264913
52-648	0.12670517205607487
2053-2610	0.031528613727979424
870-2859	0.028157882625365744
1150-3214	0.05020678274317448
567-2483	1.045523870993787
518-784	0.472413958126694
267-1366	0.022039650403335494
601-3924	0.08318733680240296
420-1808	0.1388847598559408
1495-3492	0.18384465098326896
2126-3867	0.033152800407430946
822-2270	0.14961576961995865
704-2941	0.12091465142906542
709-3729	0.10604002940399125
2093-2306	0.06296262100580384
86-3057	0.05934034907021119
704-2185	0.05315981301621152
1510-1724	0.16166505782617505
984-2053	0.17469293299420507
1339-3802	0.04200210645636002
567-654	0.7714601415774233
997-3166	0.24470573518832442
1657-1810	0.0547426849960332
132-2344	0.028381333367327413
2688-3501	0.05922794594163509
492-2336	0.08829077915415053
2483-2529	0.9857393513275406
2344-2495	0.019715108919210595
586-3256	0.08448565661371198
2495-2931	0.0634962350257214
384-3807	0.07454571836513295
1907-3359	0.08785013578080277
445-2189	0.15248350179221626
672-2479	0.030152901563334465
1984-3332	0.10054429868857517
2501-3095	0.11905151571890052
565-2287	0.033471253071187465
1847-3648	0.03386139189859882
2126-2859	0.030070316767480246
672-1759	0.04485376828766213
225-2419	0.12347417757250354
897-915	0.059583330078312124
2282-3802	0.05861614945878757
507-984	0.6977992678054009
1829-2757	0.6150487730563304
1289-2791	0.0379190938329009
704-1483	0.19171130744136444
2103-2335	0.05364984913663151
870-3344	0.034765308382695266
1294-2344	0.03317961060827469
2282-3082	0.05291211388011364
1810-3909	0.07028166365069406
3194-3492	0.12362142449105686
507-1295	0.04899163639120425
1294-2001	0.04264769946061732
1034-1808	0.6895592140445307
1294-2911	0.10138309375299334
1845-2830	0.6242325491733328
1707-3056	0.06344606099618824
1470-2610	0.030614267210917152
222-2124	0.31184359102328435
2931-3427	0.3548656082284768
165-654	0.4746971656847712
1306-2001	0.026124648888868635
2658-3526	0.11300204388268967
2270-2419	0.1373186277470336
1653-2679	0.08636514599706617
3331-3558	0.14156215528404617
822-3585	0.08347245105479811
1127-2440	0.15554829526335565
507-3095	0.6427237565516414
306-2488	0.06269726682251199
498-2042	0.06699979345010056
1299-2827	0.06081082326459027
86-831	0.07164439914466102
257-1052	0.09132888835230273
1846-2830	0.8759428558666084
828-1979	0.05580343292709368
309-2800	0.014409705282718737
507-2501	0.1273986399963242
69-1941	0.1592609574822578
1808-2610	0.13059668640422412
3316-3682	0.27637479790472913
2049-3985	0.06375832737196975
2288-3492	0.26347895197087146
703-2727	0.045298019460375705
38-3839	0.07792421825425072
222-2800	0.12312023219607562
2801-3259	0.430824857881756
2394-3397	0.02499579431167397
717-834	0.05878253149106967
2323-3618	0.042433693217415795
517-3095	0.12219223367502269
518-1429	0.7153800767593507
2439-2479	0.0289591154986349
1261-2282	0.15402488920714064
453-1218	0.1020643260864466
165-2529	0.7294406091268765
656-1392	0.10009355981527485
1653-3372	0.12602618359610027
517-1808	0.1355955932876661
1631-2056	0.012105398635251188
1657-3909	0.05624846926959775
1286-1886	0.02757228007177841
2715-3709	0.1278346419411423
586-1907	0.08630553126596549
466-1896	0.16189889773780936
168-779	0.06925392375862904
225-384	0.19128078702749643
420-2501	0.024808074615983104
586-915	0.0873662022051336
784-1608	0.6457007241713173
1294-2138	0.04794668044128915
1445-3663	0.02029046963189542
364-3769	0.06494079196189645
2439-3469	0.13630325510796495
165-2790	0.578542500514228
517-2438	0.26385193173167687
567-2529	1.1854596915015774
2814-3651	0.08656000947780264
1043-3618	0.04303119283185621
556-1324	0.0931597008882358
1874-3221	0.07574015241876178
502-2687	0.20084686184683517
2846-3977	0.04157971200224297
1109-2126	0.03391059462070285
2270-3194	0.10137598662009267
2529-2790	0.8864622861290296
1634-3476	0.020127825475609033
703-3663	0.04861529600414984
1429-1829	0.6423950289968513
654-2483	0.6414883820894302
144-2414	0.5174473008813365
2094-3639	0.03698492296229097
1387-3617	0.09922336045727724
2827-3080	0.06783987151580297
222-3359	0.11022645233146779
1493-3729	0.01791985673071164
2182-2791	0.07572868478512802
1234-1841	0.04295180303532419
412-3158	0.13582613401229499
2287-2610	0.02840960521622217
313-1086	0.09852763135480443
446-1964	0.023843968965560028
2409-2755	0.05815467022228275
1109-3558	0.01658637968663645
567-2790	0.9402257093981662
661-1792	0.09362590617027759
660-2800	0.13228577591418167
225-3194	0.09115526989227045
168-2698	0.060737344607802536
1778-2911	0.10578401536442951
649-1886	0.06211350419715126
1206-1657	0.05043766694080806
597-2018	0.059492592261991654
384-1495	0.19850463203865223
2913-3158	0.1588268104596122
2678-3909	0.07377112863106043
829-2869	0.48270107766645903
309-3232	0.03824857710982281
420-1034	0.12948746376287393
392-1810	0.054693819585994743
1927-2755	0.06305265759649757
1778-2344	0.03461989872712766
2323-2439	0.07804751863511905
2237-2475	0.1626760005914869
455-875	0.029911812578152737
2399-3095	0.5309914710676423
81-3071	0.032299372329510495
2179-2795	0.05827385935446435
1000-1017	0.20926687313356038
1321-2470	0.049183121388506536
39-3504	0.13322597670653316
704-1998	0.039561859908613675
1470-2053	0.041856495383191576
333-3754	0.06825991569529723
1759-2048	0.08597924854900847
549-2727	0.047185128054297164
1495-2430	0.1803064990643637
1972-2418	0.08862670464083809
223-296	0.006061297627773917
2368-2931	0.19537697520905245
4-3856	0.04474381132558444
1248-1404	0.1338158787072339
1876-2446	0.06869448552028633
223-3376	0.0054043658185857005
2616-3374	0.031080032915424473
2189-2550	0.23250645436236478
1031-2243	0.049212591565124
2409-2827	0.14498464679222325
33-3320	0.31808363666933603
1853-3057	0.04890168241104412
499-3384	0.11748559482606147
3679-3680	0.04667104155766399
13-3560	0.09206006229877717
822-2550	0.18323931885649383
656-2094	0.051518607228131154
2207-3422	0.06757322602449213
1294-1904	0.008163067696680064
586-1240	0.1011564956945836
831-3825	0.07880824814913742
1145-1631	0.02005610033588204
2901-2958	0.0270806551532299
39-2596	0.12375118512434825
1262-2218	0.22013987348457958
953-1035	0.8210490164565513
52-829	0.16972585905871448
1998-2056	0.010658168663430934
1653-3020	0.028976804859114278
1927-2827	0.15719575497543511
656-2931	0.09380461280759433
2190-2800	0.012157975873746762
1954-2427	0.05440026384845063
432-3921	0.07699252870097902
565-2053	0.03714596528326013
1245-1885	0.027263085184514445
1262-1886	0.09787832967715962
1886-3057	0.03505303926092747
132-2138	0.04101285990142318
1262-3848	0.12556226222246614
565-3089	0.029204641030956432
1034-2501	0.12317144409436546
445-894	0.19875562099682137
2330-3841	0.04933283199868022
2409-2971	0.04665269762326094
507-1034	0.6649660255913302
461-3187	0.05853562464635097
1285-3722	0.06446601566715401
267-1042	0.03329648808215809
1783-3244	0.09558765797982097
715-953	0.15316459834810908
445-2270	0.12977035942309123
1028-1950	0.49232265086667903
1927-2971	0.050581949101403435
227-445	0.17840499913053529
1707-3372	0.07084470123310395
2018-2308	0.07090299780596455
3170-3358	0.016276901862441472
2344-3639	0.020909132075023144
86-660	0.14122309338086605
915-1262	0.15038704281511325
829-1699	0.3655311071799882
2679-3089	0.08921152848383848
875-3287	0.022426135776867907
710-2792	0.038575204242720394
250-2931	0.10638357765678137
264-732	0.041787180795828605
87-3318	0.09571310934472828
2630-3022	0.043060021427124354
250-656	0.03970115075243375
2185-2941	0.06203248857255071
660-1450	0.22617624843280887
2800-3359	0.0917815188550645
392-3313	0.038295594439857125
2143-2527	0.110692634748399
517-984	0.1326629836236439
2458-3585	0.04126927966764821
1240-1907	0.11008505799566821
1491-3479	0.10595013123826705
1653-3110	0.1148577493475414
1811-3170	0.08553447818384473
8-1818	0.10543257502696868
1076-3366	0.27625663053666066
1470-3089	0.032908121061289874
1017-3080	0.09766218971336339
1699-2869	0.3151584167051474
3287-3739	0.035210666448688005
2001-3639	0.026875733752449536
852-3291	0.11664296739106086
2053-3089	0.03389097737688132
2574-3272	0.08797369842631567
507-949	0.16618726014224766
270-1516	0.012175101867599918
455-3287	0.027544756231736904
888-1362	0.07496225751556337
1778-2001	0.044498986251012035
560-3291	0.07681285836375228
660-3359	0.11843213347513933
656-3057	0.04928617834780806
90-3332	0.11645739163191514
1808-2287	0.16089089759473718
466-2408	0.024125679846311445
1362-3434	0.08575445631291576
1575-3508	0.06799113310364491
2103-3722	0.027838560153265957
1295-1958	0.021874657072841527
3009-3197	0.056196362078979795
464-2419	0.12789928833877873
949-2679	0.10951647118983605
234-933	0.05257251400844929
404-2053	0.02410453587834094
222-1450	0.21050541550551843
374-2642	0.13352699063891132
3057-3848	0.044967450117837975
95-228	0.06200101266579977
2134-3634	0.5859709573541159
2526-2711	0.010930698024053522
250-2094	0.05842712409105956
1043-2439	0.07914648878729463
1028-3219	0.0542982667389174
3262-3505	0.09789923921663653
656-3291	0.09264526973687942
65-690	0.06459656595534637
270-3082	0.013721482569476905
86-1853	0.05089103192379739
3484-3522	0.0157906264615222
1902-3617	0.08947214526392992
517-2501	0.02422055234403049
535-3366	0.22384647251403408
1034-2287	0.1500046102515808
1495-2288	0.20161983742069986
96-3201	0.12445294385627477
1863-3648	0.02846626529621933
2303-3314	0.09200256507173342
2138-2344	0.28372483438825724
958-1392	0.12493919471399734
1892-3835	0.025729236507905633
3799-3914	0.07797597350038898
2526-3469	0.0636689703876796
2081-2486	0.12915877511689217
1550-3221	0.061171720108954115
975-2460	0.1641967558570995
654-2529	0.7273469699077784
9-3186	0.07945240966423425
1544-2409	0.02574406522036147
1034-2610	0.12176018244088882
222-1262	0.186401320673372
984-1470	0.16962674530143962
716-1699	0.09017560148748069
1811-2893	0.09621119982400948
507-2610	0.12593894439355005
2827-3469	0.3227610572185261
2408-2414	0.01785209171429346
1339-2427	0.03942191419170802
52-3384	0.07757618707022354
2750-3608	0.13072584157585626
11-2339	0.16156488067416974
949-3372	0.1598091770195833
1366-2126	0.02595334154546512
1661-2825	0.07759503226431244
225-3492	0.17715430199144003
1028-3201	0.5433968025685478
1450-2218	0.24860679833060637
1829-3299	0.36970824627357257
3080-3506	0.08402065435018695
2308-2527	0.09452042880496667
2574-3813	0.09269969562750682
2143-2681	0.12138542773114892
2755-3469	0.1294624172864179
1295-2237	0.040886328216747134
3056-3372	0.0762102832893718
2082-3312	0.10484153804713056
384-2288	0.2844890625382806
2138-2218	0.1085406481194689
2958-3358	0.01817811381355485
2501-2610	0.023327630362587646
507-2287	0.1551527099462194
1829-1930	0.7087118569554182
2109-3619	0.10641668541058542
1043-1927	0.04465308801314765
384-1946	0.054246219725250004
412-1368	0.073397820520474
2399-2501	0.10525142500817121
897-1886	0.038779383619091765
1809-3619	0.10874805465223893
1862-2082	0.15966175625694742
86-1240	0.12278173047800145
1425-2814	0.03564604044901817
1165-3201	0.047310226227486575
222-586	0.10828842145180595
499-3259	0.3347957913201814
228-553	0.12828335529938598
38-565	0.06737755713798906
97-1158	0.07552058360242948
227-2419	0.188782166996577
654-2790	0.5768819687946661
1665-3316	0.33630107962009087
1515-3837	0.03231514686819054
2323-2971	0.05946874155602086
0-3617	0.09038123572673779
517-949	0.03159489954761258
1331-3226	0.2014931725225611
1377-1936	0.05409239927373273
615-643	0.045592029405851615
1087-3374	0.036271809492769765
1778-2138	0.05002798980303333
1810-1831	0.0850580500376852
1973-2418	0.418099093636264
2332-3912	0.11813203355323765
3088-3634	0.6221774792411264
2056-3663	0.013263090766223791
228-2814	0.10898685694240327
1808-3089	0.14038198388955545
420-2610	0.02452383109948019
1526-3110	0.044593012792425286
1608-1829	0.8014656324960208
2344-3540	0.08786773796334715
46-1996	0.013520536943489392
1262-2516	0.16060182068000559
1938-3456	0.06826605711490148
1933-2308	0.07230749680311145
38-3434	0.05110447396793485
831-2124	0.16997970478724006
1043-2971	0.06030610798483776
648-2869	0.3603500576551725
1107-2507	0.031038927142230784
1223-2469	0.1204709179789725
1206-1810	0.06302114865151695
3469-3857	0.09179273609378275
984-2343	0.12551419612039805
466-1635	0.03617565317781286
486-1165	0.04120152620708385
432-3832	0.014365052575034553
2138-3848	0.06190886323884364
3089-3110	0.11864317786084502
2827-3252	0.1254124154227175
272-1876	0.09125039117348752
1150-3270	0.03716849466511555
784-1429	0.5175455048964694
2790-3299	0.42720968875555554
1357-1950	0.5907873076472796
3057-3551	0.05237251798900958
1029-1888	0.031956318574068686
120-2655	0.07072675938605134
949-3020	0.03674442250852551
66-3187	0.03981086974790949
661-1874	0.09049836059715047
602-1792	0.11318417022188743
1495-2800	0.19041105307990835
1544-2526	0.023109879443948045
774-1862	0.11442595322092788
1261-1941	0.15331246383230235
2323-2827	0.27659055592500503
1577-2526	0.06792162716294424
2138-2911	0.10699897511395208
86-1907	0.10475592700099737
1495-2189	0.1771494050956528
95-779	0.09657201902032936
992-3460	0.07794066606305469
2081-2143	0.13485267036472307
1604-2859	0.12397479944641623
155-2792	0.05466669218570308
9-3221	0.08343377148617251
949-3110	0.14564689554020704
660-1262	0.20027775205488263
250-1294	0.045227124743285364
885-893	0.06745297660250374
547-1839	0.09756848642676838
599-606	0.321429043759739
81-828	0.018769718689598723
894-2419	0.21031651028498685
2218-2800	0.14540493726720677
1294-2931	0.10686120791308748
1450-1886	0.11053526006814356
1530-1847	0.024828656569231677
65-1973	0.07187984276193597
925-2856	0.036906307194419875
1811-3441	0.7400968364386068
1594-3977	0.033132663437509445
688-3293	0.11793974351117317
656-2013	0.05673957784573564
445-822	0.12017289189620622
649-1661	0.06466732556845761
523-3927	0.20911622456439613
1577-2409	0.07566369196330122
1927-2323	0.04403306795059251
2270-3492	0.1970175961258268
2081-3232	0.20535828531791925
775-2239	0.10480885074691457
3259-3384	0.3332958444523748
1299-2323	0.04530542234274454
870-3616	0.0690479356831854
507-517	0.1307595648346669
876-3791	0.08949141325161125
806-2225	0.03763898321451465
1043-2827	0.1874159525822555
2439-3857	0.07924067281038598
306-925	0.06061667746204263
897-2218	0.08721939403619557
967-2225	0.05859762619316648
2237-3187	0.08295629649720482
1516-3791	0.10013784201767881
81-1498	0.025359680492180067
2800-3639	0.03672563481714666
3123-3580	0.020916643438295277
446-3846	0.03137650772736514
656-1294	0.0398793969745218
703-704	0.10232393878016167
1445-2043	0.019141005928789836
464-3194	0.09442212434016624
2791-2983	0.12730890873651685
392-3909	0.056198259739044146
890-2800	0.09960348387472612
547-685	0.16127957766123172
716-2869	0.11908113745239982
132-2094	0.05020205642163369
384-2189	0.2499608611414455
304-2446	0.16639511389870718
225-466	0.1781474879142389
1374-2569	0.16341082134683974
3009-3170	0.02140304449068452
1810-2678	0.0717962587940994
703-2043	0.045861218883891296
3188-3792	0.08954013618876472
1028-1357	0.6044356250055765
2516-3848	0.08581666661968239
1808-2053	0.17855464460012346
3272-3754	0.09304670894766094
2287-3089	0.030538269014177173
1845-1950	0.4810910896125123
517-1034	0.12642085057031557
1705-1728	0.05330443100522513
1555-2335	0.2005815208984982
1043-2755	0.07517425574333751
3089-3372	0.13017969619335654
132-2931	0.09140744903920764
704-3663	0.049231022272044324
1362-2814	0.05560090179421369
2681-2727	0.0838890051703436
1783-3867	0.0416782952719773
648-1699	0.27287934840303846
2343-2399	0.10220678977120064
1306-3840	0.029815701810676002
228-3057	0.01766335607680215
2218-3359	0.13017738921186583
396-1628	0.10480891559390079
65-1234	0.0371596980051211
2323-2755	0.07413044110873046
1076-1792	0.0955371747585971
1294-2094	0.058689444299399186
3484-3676	0.014944691962041238
4-3244	0.05877084416177294
949-1653	0.03166651788363882
775-1654	0.1197480222613333
3170-3197	0.05209863161261705
1262-3551	0.1462393758097089
464-894	0.23047772131142907
3269-3798	0.14634685607481557
2456-2624	0.04511173623680623
2786-3555	0.024012059901278207
38-1724	0.03556132348364573
1450-3848	0.14179908213884732
95-3185	0.05244303227573973
518-2483	0.753459890787947
2610-2679	0.08299305713054671
1429-2757	0.7503606410221112
155-710	0.08472959728844612
893-1259	0.05336135217681742
3244-3867	0.11442811649561567
228-1590	0.051098239653297295
656-897	0.054525589151953394
1366-3558	0.01269432110598355
1262-2138	0.11585950077100016
1811-3775	0.07538044902859325
36-602	0.05337848069773336
2475-3187	0.06117277870119942
209-2798	0.23564482480835938
870-1366	0.024302741824241584
228-3651	0.09801853800439722
227-464	0.20687906819415613
826-3024	0.0144166820312483
897-3848	0.04974775469571858
95-1853	0.08380743386425735
1993-3358	0.037883850659404056
1559-3358	0.009936140865201983
1599-2414	0.43575447726204225
2175-3681	0.0516229518693284
445-2550	0.1589339969232596
420-2287	0.03021256746013027
1392-2218	0.16011013855686526
715-3293	0.12988352898178304
2501-3089	0.025075513934604405
1450-2138	0.1308416284925248
549-1973	0.08607371818737211
2399-2610	0.1040454855862545
39-95	0.10430693577867758
1653-3095	0.12246921523142697
86-897	0.0656485773902519
65-2018	0.05194466014797717
1559-3197	0.031803309190043934
2245-3080	0.14084304580459164
2288-2800	0.09060629972599916
18-2960	0.030247124385937338
3264-3992	0.04604757032746786
1780-2411	0.06755342155192898
1155-1890	0.12960780200338165
656-915	0.08807618175700786
2610-3110	0.11037317940515416
2138-2516	0.07918522632836707
2526-3857	0.037014318158931886
3617-3927	0.14112350079657737
1604-1789	0.032323947529610035
915-1886	0.06264104786729291
1845-3201	0.531000065464084
831-2800	0.1779882064377171
1547-1958	0.013158809305278872
2679-2893	0.13084649466687884
704-2043	0.04644206399778425
1329-3446	0.12644465698798515
567-1829	0.8136734893243951
1831-3909	0.08739770645198226
1930-2483	0.9106541798706829
1664-2300	0.15149852254556445
2325-3618	0.031815184940221515
984-2399	0.5764925536747959
455-3739	0.04696372420305132
305-2059	0.0801058093459236
1034-2053	0.1664731832083903
1907-3848	0.07938286504502459
535-1792	0.077412294221227
1888-2300	0.1175134362820569
3078-3979	0.059192742260573146
779-1589	0.07678662956499578
1450-3551	0.16515001319133915
1495-2270	0.15076215918870736
6-910	0.06107399463438106
875-3739	0.038236492154956836
2958-3197	0.0581839752422372
925-2488	0.04151293113649608
549-2143	0.06827577630452947
665-2933	0.06625025066021908
2526-3136	0.06260832666776284
2527-2596	0.11507749304709025
547-2280	0.09761517695966057
9-1792	0.16819191950343837
2138-3551	0.07210377829205146
1792-2058	0.03542722944670817
1516-3828	0.10729346106632613
348-3903	0.16367941189073595
2859-3867	0.02924687576920129
10-2791	0.013067566753942432
309-2190	0.009604320309049213
1996-3608	0.21615598453870227
565-2343	0.026688806992548855
894-3194	0.15526694435013386
1946-2419	0.16513880204729187
2120-3262	0.0567681712241471
517-2610	0.023943040482409653
2043-2056	0.012511731053839209
517-2287	0.029497052187362538
1657-1831	0.06807444310731531
1530-1541	0.04952404580328856
1631-3075	0.06165328997745471
2185-3663	0.025256846795751322
1913-3508	0.03833722164309776
2610-3372	0.1211055470859879
1110-3837	0.025624410729637705
560-852	0.11302838476689823
1086-2791	0.11383579824885871
1653-1808	0.13590295716293713
964-2715	0.23258142207594013
959-1545	0.14083558902424081
2786-2827	0.052470489415790744
277-2033	0.03951152397409808
915-3848	0.08035845834462073
2419-3111	0.0873073905437444
831-1450	0.11474229201353581
2220-3096	0.03767082589865136
549-1234	0.04449750098388364
227-3194	0.13936913548839708
403-3802	0.018554401883935433
586-656	0.07995010753750313
391-445	0.0799308566063379
1811-2830	0.6908913090506583
507-2053	0.17218647790115527
1223-2109	0.056544971172494775
876-3828	0.09588626307512299
950-1634	0.021801862146506108
1450-2516	0.18136970741976532
2343-2679	0.08152640063925708
2755-3857	0.07526371282409107
1467-1654	0.10342308061484465
1604-2670	0.07944365189642065
2827-3857	0.1876389768588363
1285-2103	0.13840049196350623
1607-2325	0.05395719414298438
1470-2343	0.030073250705640826
120-3439	0.09654088584460083
1664-1888	0.14891556665125824
411-3232	0.04553713829188986
518-2790	0.6775764570978141
897-2516	0.06363042396224979
707-3292	0.08774741110486556
2610-3020	0.02784541834983835
1907-2218	0.1391766408038514
1145-2056	0.012460123374161174
1853-3185	0.062472853655233467
1544-2932	0.03318855229095769
333-3332	0.09771959923925265
1262-3057	0.08415444976752044
213-1812	0.17342467205797413
1043-2323	0.05249823302397124
1234-3742	0.04729327740540258
1392-1886	0.07118798007041788
1052-2774	0.09366397964128896
2308-2681	0.103651003573103
1896-2419	0.1122122657025302
90-487	0.10660375063385942
1822-2630	0.021383112093244314
1998-3075	0.05428248858501909
499-716	0.06341162922653056
2085-3950	0.25306866978591636
666-2734	0.10281418655850916
1661-2826	0.050761017365026084
1841-1973	0.0830837981539911
2291-2932	0.12056826746932595
3198-3617	0.15613186809489957
648-716	0.10310618873778848
5-155	0.046437888954867584
1886-1907	0.061880553106219593
420-3089	0.02636134313286875
1043-1577	0.09780747975000807
2427-2951	0.03461531427765735
1635-2414	0.026768616779664526
565-1470	0.03606871259233309
2053-2343	0.030971438855956494
656-1240	0.10197854176811877
2325-2439	0.05851708986957978
897-3551	0.05794002485991138
1946-3111	0.08048822443054174
257-2774	0.07219845678069199
732-2925	0.052281549028608536
3082-3802	0.04845091953137865
165-567	0.7736807588002905
1657-2678	0.057460644024070515
466-2419	0.2713985566978194
38-41	0.10011924063535382
2911-3639	0.06388961348832481
552-608	0.027816736414529024
1240-2124	0.29130542720829616
2001-2911	0.09517364062026414
464-822	0.13935291061823737
1973-3742	0.09148172687325042
2120-3505	0.13538008742621546
1885-3096	0.03637383759189448
132-1294	0.0388602845591386
2667-2782	0.050252935169862185
1206-2306	0.09607701696047259
897-2138	0.045903521659335464
2414-3972	0.034845596303179
2516-3551	0.09994862738532895
2808-3605	0.028443911298636215
2941-3663	0.05744796027732942
1262-1392	0.1709063013992333
1608-2757	0.9361658148196125
95-3104	0.1363056844157574
67-1783	0.04371210643142471
1150-1723	0.05557763547362094
1034-3089	0.1308833818103161
3580-3856	0.008418080321606328
2094-2911	0.13097278752660707
1846-1950	0.6750822326154423
2755-2786	0.03357755334133905
1392-3848	0.09132280710318814
2134-3654	0.43766149191184694
1993-3197	0.12125752162491961
915-2218	0.14088708295218558
165-1829	0.5006720092957189
3020-3110	0.13327583682906075
822-1896	0.12226108554486353
228-2211	0.0876917869304214
2138-2787	0.2516292873462908
831-3359	0.06008223470479695
1862-2218	0.06623053219150238
227-384	0.2924530633836992
384-3585	0.11373014103396804
1231-3123	0.012661001377361012
885-1259	0.08226081601813337
90-333	0.044694803430541115
52-3259	0.22106693996170315
866-2479	0.018540522969478338
734-3292	0.07317864025567607
2001-2344	0.031147444993598887
586-2124	0.2283804006976163
110-404	0.11918236748109783
2094-2344	0.04286341962497879
